Cut the Rope Free,com.zeptolab.ctr.ads,free.webp,the original one! (don't download the newer versions..),10,ic-onesignal-large-icon-default-1.png,ic-onesignal-large-icon-default.png,icon-105.png,icon-125.png,icon-14.png,icon-41.png,icon-46.png,icon-52.png,icon-63.png,icon-69.png,icon-75.png,icon-background-13.png,icon-background-14.png,icon-background-41.png,icon-background-45.png,icon-background-46.png,icon-background-51.png,icon-background-52.png,icon-foreground-13.png,icon-foreground-14.png,icon-foreground-41.png,icon-foreground-45.png,icon-foreground-46.png,icon-foreground-51.png,icon-foreground-52.png
,v3.20.1,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/121656857,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3201/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.20.1,,,
,v3.20.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/65100575,,,
,v3.19.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/1101042098,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3190/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.19.0,,,
,v3.18.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/3403845,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3180/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.18.0,,,
,v3.17.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/2140906,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3170/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.17.0,,,
,v3.15.3,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/1008190944,,,
